Google Maps,"https://www.google.com/maps/place/Arc+En+Ciel/@43.7294428,7.3614685,9z/data=!4m10!3m9!1s0x12cdc3663cf01ac9:0xc38b0570a147dba1!5m3!1s2026-10-05!4m1!1i2!8m2!3d43.7294334!4d7.3615388!16s%2Fg%2F1vfvcr4b!5m1!1e1?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D"
Booking,https://www.booking.com/hotel/fr/arc-en-ciel-eze.fr.html?aid=356980&label=gog235jc-10CAsoTUIPYXJjLWVuLWNpZWwtZXplSDNYA2h1iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALr-prTBsACAdICJDg5NjE4MjdhLWZkYTQtNDlhNi05NDBjLWYxODExOTQwMTk0M9gCAeACAQ&sid=ebccd0dd93cea4faad61ee2987c683f5&checkin=2026-07-27&checkout=2026-07-28&dest_id=-1426187&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&soh=1&sr_order=popularity&srepoch=1785118069&srpvid=b3c70ef6e7360008&type=total&ucfs=1&#no_availability_msg
TripAdvisor,https://www.tripadvisor.com/Hotel_Review-g187222-d2239671-Reviews-Hotel_Arc_en_Ciel-Eze_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html
hotelsfrenchriviera,https://hotel-arc-en-ciel-eze.hotelsfrenchriviera.com/en/#main
cotedazur-hotels.com,https://arc-en-ciel.cotedazur-hotels.com/en/
trip.com,https://www.trip.com/hotels/eze-hotel-detail-9831605/hotel-arc-en-ciel/
https://www.kayak.fr/,"https://www.kayak.fr/hotels/Hotel-Arc-En-Ciel,Eze-p92714-h671817-details/2026-07-27/2026-07-28/2adults?psid=tsEkF2KFXg&pm=total&viewRank=0&viewId=e51423c3-99d5-46b1-bc3d-32ea715d9225"
